"Accession_ID","Mg_blues","chr5_21392702","chr5_21405867","chr5_282011","Latitude","Longitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","awc","bulk_density","CaCO3","CEC","clay","CN","coarse_fragments","K","N","P","ph","sand","silt","srad_mean","ai","GRIDCODE","CLASSLIMIT"
6088,4914.38461415609,"0","0",".",56.4666,16.1284,7.29166650772095,6.71666669845581,27.9861106872559,642.682006835938,20.7999992370605,-3.20000004768372,24,14.9833335876465,1.86666655540466,15.6000003814697,0.0666666626930237,538,55,31,18.7186851501465,158,101,151,127,0.0724658146500587,1.13923859596252,0.297214537858963,24.1406269073486,NA,20.7026672363281,11.9046649932861,96.3746871948242,2.64396667480469,23.53928565979,4.66255474090576,NA,NA,10093,0.72979998588562,NA,""
6090,4031.68450786975,"1","0","1",55.6525,13.2197,8.33333301544189,6.51666688919067,27.7304954528809,649.5849609375,21.6000003814697,-1.89999997615814,23.5,8.96666717529297,3.11666679382324,16.6000003814697,0.816666662693024,579,63,29,21.3329772949219,178,105,157,130,0.0779710188508034,1.43934047222137,3.43745875358582,13.6567468643188,13.8788080215454,12.9498109817505,6.69753217697144,121.512512207031,2.35838937759399,58.213939666748,6.40602970123291,71.0345153808594,15.0866775512695,9912.9169921875,0.729300022125244,33,"31.1 - 33.5 mg/kg"
6092,4969.91660096485,"0",".","1",55.6514,13.2233,8.33333301544189,6.51666688919067,27.7304954528809,649.5849609375,21.6000003814697,-1.89999997615814,23.5,8.96666717529297,3.11666679382324,16.6000003814697,0.816666662693024,579,63,29,21.3329772949219,178,105,157,130,0.0795425698161125,1.43934047222137,NA,NA,13.8788080215454,NA,6.69753217697144,NA,NA,NA,NA,71.0345153808594,15.0866775512695,9912.9169921875,0.729300022125244,33,"31.1 - 33.5 mg/kg"
6094,4470.01774642209,"0","0","1",55.6494,13.2147,8.31666660308838,6.48333358764648,27.7065525054932,647.608642578125,21.5,-1.89999997615814,23.3999996185303,8.96666717529297,3.11666679382324,16.5499992370605,0.816666662693024,579,62,29,21.5253677368164,178,104,158,130,0.0779710188508034,1.45440316200256,0,8.03335857391357,14.1034030914307,14.0051593780518,6.7546124458313,145.220367431641,1.90237843990326,45.5203247070312,5.98715591430664,68.7451095581055,17.1514892578125,9901.8330078125,0.721199989318848,33,"31.1 - 33.5 mg/kg"
6097,5278.84719557596,"0","0","1",55.6481,13.2264,8.30416679382324,6.50833320617676,27.8133907318115,647.373901367188,21.5,-1.89999997615814,23.3999996185303,8.94999980926514,3.11666679382324,16.533332824707,0.800000011920929,589,63,30,20.8625240325928,180,107,160,133,0.0803352519869804,1.4200918674469,0,7.52178192138672,16.2136821746826,14.1555671691895,6.69753217697144,148.454055786133,2.57964777946472,46.1748504638672,5.78197574615479,64.2106018066406,19.5757141113281,9874.25,0.740899980068207,33,"31.1 - 33.5 mg/kg"
6098,5251.48542150575,"0","0","1",55.6561,13.2178,8.33333301544189,6.51666688919067,27.7304954528809,649.5849609375,21.6000003814697,-1.89999997615814,23.5,8.96666717529297,3.11666679382324,16.6000003814697,0.816666662693024,579,63,29,21.3329772949219,178,105,157,130,0.0840032175183296,1.46865153312683,3.43745875358582,13.6567468643188,11.5130853652954,12.9498109817505,8.69485473632812,121.512512207031,2.35838937759399,58.213939666748,6.40602970123291,73.8282623291016,14.6586532592773,9912.9169921875,0.729300022125244,33,"31.1 - 33.5 mg/kg"
6099,5461.65473738811,"0","0","1",55.6575,13.2386,8.28333377838135,6.5,27.7777786254883,648.355712890625,21.5,-1.89999997615814,23.3999996185303,8.91666698455811,3.11666679382324,16.533332824707,0.766666650772095,591,64,30,21.0115013122559,181,108,160,133,0.0888537988066673,1.41859304904938,0,12.3491687774658,17.2861576080322,9.62558555603027,7.92323112487793,149.067199707031,1.78851532936096,51.4869079589844,6.74849414825439,64.4661865234375,18.2476577758789,9887.1669921875,0.745999991893768,34,"33.5 - 36.0 mg/kg"
6100,4709.14585261898,"0","0","1",55.6,13.2,8.12916660308838,6.30833339691162,27.308801651001,641.062561035156,21.1000003814697,-2,23.1000003814697,8.86666679382324,2.91666674613953,16.25,0.716666638851166,604,64,32,20.6719493865967,184,112,162,140,0.0833764895796776,1.40586686134338,15.1615085601807,13.742413520813,15.5533618927002,10.8163385391235,8.56459045410156,142.151306152344,1.4352719783783,50.2719841003418,6.45535278320312,53.549072265625,30.8975677490234,9918.6669921875,0.79009997844696,33,"31.1 - 33.5 mg/kg"
6102,4594.38499489373,"1","0","1",55.6,13.2,8.12916660308838,6.30833339691162,27.308801651001,641.062561035156,21.1000003814697,-2,23.1000003814697,8.86666679382324,2.91666674613953,16.25,0.716666638851166,604,64,32,20.6719493865967,184,112,162,140,0.0833764895796776,1.40586686134338,15.1615085601807,13.742413520813,15.5533618927002,10.8163385391235,8.56459045410156,142.151306152344,1.4352719783783,50.2719841003418,6.45535278320312,53.549072265625,30.8975677490234,9918.6669921875,0.79009997844696,33,"31.1 - 33.5 mg/kg"
6104,5080.2243743494,"0","0","1",55.7,13.2,8.31666660308838,6.40000009536743,27.2340412139893,650.598815917969,21.6000003814697,-1.89999997615814,23.5,8.93333339691162,3.13333344459534,16.6000003814697,0.76666671037674,615,64,31,20.8080215454102,187,112,166,140,0.068300798535347,1.50748717784882,6.83952522277832,9.8039436340332,9.14315223693848,15.4549531936646,8.6870584487915,156.426300048828,2.14769458770752,33.3406410217285,5.91031122207642,69.3973922729492,21.4594573974609,9849.5,0.772899985313416,34,"33.5 - 36.0 mg/kg"
6105,4845.81758303215,"0","0","1",55.7967,13.1211,8.125,6.59999990463257,28.2051296234131,644.196105957031,21.2999992370605,-2.09999990463257,23.3999996185303,8.85000038146973,2.96666669845581,16.2666664123535,0.600000023841858,631,66,32,20.7886848449707,192,116,170,143,0.0750022679567337,1.51018524169922,NA,NA,8.33965301513672,NA,5.79576635360718,NA,NA,NA,NA,76.3483734130859,15.3119735717773,9889.6669921875,0.830600023269653,34,"33.5 - 36.0 mg/kg"
6106,3965.16693857876,"0","0","1",55.7931,13.1186,8.125,6.59999990463257,28.2051296234131,644.196105957031,21.2999992370605,-2.09999990463257,23.3999996185303,8.85000038146973,2.96666669845581,16.2666664123535,0.600000023841858,631,66,32,20.7886848449707,192,116,170,143,0.0713474750518799,1.49374711513519,NA,NA,9.92151546478271,NA,6.71705484390259,NA,NA,NA,NA,73.9722747802734,16.1062088012695,9889.6669921875,0.830600023269653,34,"33.5 - 36.0 mg/kg"
6107,5125.66347853251,"0","0","1",55.7942,13.1222,8.125,6.59999990463257,28.2051296234131,644.196105957031,21.2999992370605,-2.09999990463257,23.3999996185303,8.85000038146973,2.96666669845581,16.2666664123535,0.600000023841858,631,66,32,20.7886848449707,192,116,170,143,0.0750022679567337,1.51018524169922,0.917062699794769,7.11958694458008,8.33965301513672,13.1242904663086,6.71705484390259,148.12336730957,1.83018147945404,49.7642822265625,6.04268026351929,76.3483734130859,15.3119735717773,9889.6669921875,0.830600023269653,34,"33.5 - 36.0 mg/kg"
6108,5173.89700829384,"0","0","1",55.7989,13.1206,8.125,6.59999990463257,28.2051296234131,644.196105957031,21.2999992370605,-2.09999990463257,23.3999996185303,8.85000038146973,2.96666669845581,16.2666664123535,0.600000023841858,631,66,32,20.7886848449707,192,116,170,143,0.0750022679567337,1.46154356002808,NA,NA,10.4788131713867,NA,5.79576635360718,NA,NA,NA,NA,70.3535614013672,19.1676254272461,9889.6669921875,0.830600023269653,34,"33.5 - 36.0 mg/kg"
6109,5071.25943990882,"0","0","1",55.7936,13.1233,8.125,6.59999990463257,28.2051296234131,644.196105957031,21.2999992370605,-2.09999990463257,23.3999996185303,8.85000038146973,2.96666669845581,16.2666664123535,0.600000023841858,631,66,32,20.7886848449707,192,116,170,143,0.0750022679567337,1.51018524169922,0.917062699794769,7.11958694458008,8.33965301513672,13.1242904663086,6.71705484390259,148.12336730957,1.83018147945404,49.7642822265625,6.04268026351929,76.3483734130859,15.3119735717773,9889.6669921875,0.830600023269653,34,"33.5 - 36.0 mg/kg"
6111,6099.59091059317,"1","0","1",55.7989,13.1219,8.125,6.59999990463257,28.2051296234131,644.196105957031,21.2999992370605,-2.09999990463257,23.3999996185303,8.85000038146973,2.96666669845581,16.2666664123535,0.600000023841858,631,66,32,20.7886848449707,192,116,170,143,0.0750022679567337,1.46154356002808,NA,NA,10.4788131713867,NA,5.79576635360718,NA,NA,NA,NA,70.3535614013672,19.1676254272461,9889.6669921875,0.830600023269653,34,"33.5 - 36.0 mg/kg"
6112,5748.55971711833,"0","0","0",55.7967,13.1044,8.11666679382324,6.59999990463257,28.2051296234131,644.262573242188,21.2999992370605,-2.09999990463257,23.3999996185303,8.83333301544189,2.94999980926514,16.2666664123535,0.600000023841858,632,66,32,21.071460723877,193,115,171,143,0.075687438249588,1.49672496318817,0,15.0326194763184,9.05699729919434,14.8522968292236,6.17564296722412,131.162200927734,1.78501403331757,43.7015647888184,6.01742935180664,74.2982635498047,16.6447372436523,9897.3330078125,0.838199973106384,34,"33.5 - 36.0 mg/kg"
6113,5434.82101754508,"0","0","1",55.8078,13.1028,8.12083339691162,6.625,28.3119659423828,644.629760742188,21.2999992370605,-2.09999990463257,23.3999996185303,8.81666660308838,2.96666669845581,16.2666664123535,0.600000023841858,628,65,32,20.9453430175781,191,114,170,143,0.0851049423217773,1.45107936859131,0,15.0216798782349,14.8229207992554,11.4038696289062,7.65456438064575,138.84245300293,1.74955606460571,53.7197265625,6.61656045913696,57.2157249450684,27.9613571166992,9913.4169921875,0.820699989795685,35,"36.0 - 38.7 mg/kg"
6114,5896.89875366196,"0","0","1",55.8097,13.1342,8.04166698455811,6.63333320617676,28.2269496917725,644.870788574219,21.2999992370605,-2.20000004768372,23.5,8.78333282470703,2.86666655540466,16.1833324432373,0.5,651,68,33,21.2498950958252,199,118,175,149,0.0910253375768661,1.43546187877655,0,13.812216758728,16.4182949066162,11.6956329345703,6.01235914230347,130.06867980957,1.61041224002838,53.691764831543,6.47752618789673,51.9907455444336,31.5909576416016,9879.75,0.864600002765656,36,"38.7 - 41.7 mg/kg"
6115,5704.72686134104,"0","0","1",55.8,13.1367,8.11666679382324,6.61666679382324,28.2763538360596,643.097351074219,21.2999992370605,-2.09999990463257,23.3999996185303,8.85000038146973,2.96666669845581,16.2333335876465,0.600000023841858,633,66,32,21.1103363037109,193,116,172,143,0.0718723088502884,1.4608952999115,0,13.0407962799072,12.195855140686,11.8679122924805,6.13730525970459,134.288238525391,1.68482100963593,47.232982635498,6.39420747756958,64.3855361938477,23.4186096191406,9889.75,0.842499971389771,35,"36.0 - 38.7 mg/kg"
6118,5102.84094236255,"0","0","0",55.7,13.2,8.31666660308838,6.40000009536743,27.2340412139893,650.598815917969,21.6000003814697,-1.89999997615814,23.5,8.93333339691162,3.13333344459534,16.6000003814697,0.76666671037674,615,64,31,20.8080215454102,187,112,166,140,0.068300798535347,1.50748717784882,6.83952522277832,9.8039436340332,9.14315223693848,15.4549531936646,8.6870584487915,156.426300048828,2.14769458770752,33.3406410217285,5.91031122207642,69.3973922729492,21.4594573974609,9849.5,0.772899985313416,34,"33.5 - 36.0 mg/kg"
6122,5436.68436137379,"0","0","1",55.8364,13.3075,7.84166669845581,6.83333301544189,28.9548015594482,645.015258789062,21.1000003814697,-2.5,23.6000003814697,4.71666669845581,2.70000004768372,16.0166664123535,0.349999994039536,728,75,41,20.5276050567627,221,136,192,176,0.0689077079296112,1.19995653629303,10.0717649459839,9.83572292327881,9.35978031158447,14.7611713409424,7.19132661819458,125.140899658203,1.80963099002838,31.4410705566406,5.87867593765259,70.1805725097656,20.4596481323242,9796.6669921875,0.964900016784668,37,"41.7 - 44.8 mg/kg"
6124,4925.54981334973,"0","0","1",55.8378,13.3092,7.82083320617676,6.84166669845581,28.9901123046875,644.50634765625,21.1000003814697,-2.5,23.6000003814697,4.68333339691162,2.70000004768372,16.0166664123535,0.333333343267441,732,75,42,20.1216621398926,222,138,192,178,0.0689077079296112,1.17561089992523,10.0717649459839,9.83572292327881,9.93007469177246,14.7611713409424,7.19132661819458,125.140899658203,1.80963099002838,31.4410705566406,5.87867593765259,68.7396697998047,21.3302536010742,9801.6669921875,0.966499984264374,37,"41.7 - 44.8 mg/kg"
6125,5034.01759004046,"0","0","1",55.8403,13.3106,7.82083320617676,6.84166669845581,28.9901123046875,644.50634765625,21.1000003814697,-2.5,23.6000003814697,4.68333339691162,2.70000004768372,16.0166664123535,0.333333343267441,732,75,42,20.1216621398926,222,138,192,178,0.0739695802330971,1.17561089992523,10.0717649459839,9.83572292327881,9.93007469177246,14.7611713409424,7.19132661819458,125.140899658203,1.80963099002838,31.4410705566406,5.87867593765259,68.7396697998047,21.3302536010742,9801.6669921875,0.966499984264374,37,"41.7 - 44.8 mg/kg"
6126,4877.39866127691,"0","0","1",55.8411,13.3047,7.84166669845581,6.83333301544189,28.9548015594482,645.015258789062,21.1000003814697,-2.5,23.6000003814697,4.71666669845581,2.70000004768372,16.0166664123535,0.349999994039536,728,75,41,20.5276050567627,221,136,192,176,0.0689077079296112,1.17561089992523,12.6897239685059,10.5269536972046,9.93007469177246,15.9493789672852,7.8694486618042,126.452728271484,2.05779242515564,33.3231735229492,5.73443078994751,68.7396697998047,21.3302536010742,9796.6669921875,0.964900016784668,37,"41.7 - 44.8 mg/kg"
6128,5243.68762264382,"0","0","1",55.8397,13.2881,7.82083320617676,6.75833320617676,28.7588653564453,642.6806640625,21,-2.5,23.5,4.75,2.66666674613953,15.9666662216187,0.349999964237213,725,75,41,20.483606338501,221,137,189,176,0.0754259005188942,1.29481112957001,2.89789795875549,9.68576812744141,10.2960815429688,14.544075012207,6.67329788208008,89.8239212036133,2.49577021598816,38.4831314086914,5.71398115158081,66.7397308349609,22.9641876220703,9838.0830078125,0.965200006961823,36,"38.7 - 41.7 mg/kg"
6131,5135.24992791381,"0","0","0",55.8369,13.3181,7.78333330154419,6.83333349227905,28.9548015594482,643.835571289062,21.1000003814697,-2.5,23.6000003814697,4.65000009536743,2.66666674613953,15.966667175293,0.316666662693024,734,75,42,20.368278503418,224,138,192,179,0.075310118496418,1.16532564163208,6.89350843429565,9.42040824890137,9.97179698944092,14.9696435928345,6.34986162185669,112.461730957031,1.76719427108765,34.1579933166504,5.98817682266235,70.5233459472656,19.5048599243164,9816.9169921875,0.965900003910065,37,"41.7 - 44.8 mg/kg"
6132,4907.86087319132,"0","0","1",55.8386,13.3186,7.78333330154419,6.83333349227905,28.9548015594482,643.835571289062,21.1000003814697,-2.5,23.6000003814697,4.65000009536743,2.66666674613953,15.966667175293,0.316666662693024,734,75,42,20.368278503418,224,138,192,179,0.075310118496418,1.15100061893463,6.89350843429565,9.42040824890137,12.141170501709,14.9696435928345,6.34986162185669,112.461730957031,1.76719427108765,34.1579933166504,5.98817682266235,63.8166198730469,24.0422058105469,9816.9169921875,0.965900003910065,37,"41.7 - 44.8 mg/kg"
6133,5335.8136243785,"0","0","1",55.8364,13.2906,7.82083320617676,6.75833320617676,28.7588653564453,642.6806640625,21,-2.5,23.5,4.75,2.66666674613953,15.9666662216187,0.349999964237213,725,75,41,20.483606338501,221,137,189,176,0.0702654793858528,1.32773542404175,2.89789795875549,9.68576812744141,8.7583703994751,14.544075012207,7.4710431098938,89.8239212036133,2.49577021598816,38.4831314086914,5.71398115158081,72.0432891845703,19.1983413696289,9838.0830078125,0.965200006961823,36,"38.7 - 41.7 mg/kg"
6134,5820.96145901105,"0","0","1",55.8383,13.2906,7.82083320617676,6.75833320617676,28.7588653564453,642.6806640625,21,-2.5,23.5,4.75,2.66666674613953,15.9666662216187,0.349999964237213,725,75,41,20.483606338501,221,137,189,176,0.0702654793858528,1.29481112957001,2.89789795875549,9.68576812744141,10.2960815429688,14.544075012207,7.4710431098938,89.8239212036133,2.49577021598816,38.4831314086914,5.71398115158081,66.7397308349609,22.9641876220703,9838.0830078125,0.965200006961823,36,"38.7 - 41.7 mg/kg"
6136,5187.38955623026,"0","0","1",55.9336,13.5519,7.34583330154419,7.07500028610229,29.4791660308838,640.729187011719,21,-3,24,4.16666650772095,6.08333349227905,15.5166664123535,-0.116666674613953,772,81,45,20.2358207702637,236,147,196,197,0.0730141624808311,1.13771414756775,5.64270830154419,8.21448516845703,8.75554180145264,13.7515239715576,8.40670394897461,102.324401855469,1.99735534191132,45.2210464477539,5.69608163833618,74.9696655273438,16.2747955322266,9798.75,1.04799997806549,36,"38.7 - 41.7 mg/kg"
6137,5082.67947903398,"1","0","1",55.9419,13.5603,7.25416660308838,7.05833339691162,29.5327758789062,638.743286132812,20.7999992370605,-3.09999990463257,23.8999996185303,4.06666660308838,6.01666641235352,15.3999996185303,-0.199999988079071,784,82,45,20.0753612518311,240,150,197,201,0.0704790502786636,1.15469861030579,2.36349058151245,9.76688575744629,8.76498889923096,13.6673431396484,11.3215637207031,63.3204040527344,2.80517625808716,38.5083847045898,5.53643989562988,68.9369964599609,22.2980117797852,9801.0830078125,1.07290005683899,36,"38.7 - 41.7 mg/kg"
6138,4186.10458949067,"0","0","1",55.9403,13.5511,7.34583330154419,7.07500028610229,29.4791660308838,640.729187011719,21,-3,24,4.16666650772095,6.08333349227905,15.5166664123535,-0.116666674613953,772,81,45,20.2358207702637,236,147,196,197,0.0766524001955986,1.12304747104645,5.054283618927,11.4052991867065,9.36695766448975,15.0732383728027,7.41605234146118,125.569641113281,1.93566513061523,40.2180290222168,5.69129943847656,71.985107421875,18.6479339599609,9798.75,1.04799997806549,36,"38.7 - 41.7 mg/kg"
6140,5052.36024797922,"0","0","1",55.9392,13.5539,7.34583330154419,7.07500028610229,29.4791660308838,640.729187011719,21,-3,24,4.16666650772095,6.08333349227905,15.5166664123535,-0.116666674613953,772,81,45,20.2358207702637,236,147,196,197,0.0766524001955986,1.15469861030579,6.29148054122925,11.4007024765015,9.36695766448975,15.7715845108032,7.41605234146118,96.1514282226562,1.82880520820618,40.2753677368164,5.77919864654541,71.985107421875,18.6479339599609,9798.75,1.04799997806549,36,"38.7 - 41.7 mg/kg"
6142,4869.28219962597,"0","0","1",55.9428,13.5558,7.30000019073486,7.09999990463257,29.5833339691162,641.004211425781,20.8999996185303,-3.09999990463257,24,4.11666679382324,6.06666660308838,15.466667175293,-0.183333337306976,781,82,45,20.5818786621094,240,148,197,200,0.0766524001955986,1.16556346416473,2.36349058151245,9.76688575744629,8.76498889923096,13.6673431396484,11.3349905014038,63.3204040527344,2.80517625808716,38.5083847045898,5.53643989562988,68.9369964599609,22.2980117797852,9804.8330078125,1.06200003623962,36,"38.7 - 41.7 mg/kg"
6145,5214.83208071786,"1","0","1",55.9497,13.5533,7.30000019073486,7.09999990463257,29.5833339691162,641.004211425781,20.8999996185303,-3.09999990463257,24,4.11666679382324,6.06666660308838,15.466667175293,-0.183333337306976,781,82,45,20.5818786621094,240,148,197,200,0.0851831287145615,1.0838497877121,11.8069868087769,13.8644046783447,15.9527435302734,12.9933862686157,6.88747930526733,95.3522644042969,2.3464207649231,38.7230491638184,6.12234783172607,60.9338531494141,23.1134033203125,9804.8330078125,1.06200003623962,36,"38.7 - 41.7 mg/kg"
6148,5044.61878775203,"0","0","1",55.9319,13.5508,7.39166688919067,7,29.1666660308838,640.670227050781,21,-3,24,4.25,6.11666679382324,15.5666666030884,-0.0666666626930237,767,80,45,19.7977104187012,234,147,195,195,0.0730141624808311,1.13771414756775,5.64270830154419,8.21448516845703,8.75554180145264,13.7515239715576,8.40670394897461,102.324401855469,1.99735534191132,45.2210464477539,5.69608163833618,74.9696655273438,16.2747955322266,9795.6669921875,1.04190003871918,36,"38.7 - 41.7 mg/kg"
6149,4794.00551257815,"0","0","1",55.9281,13.5481,7.41249990463257,7.02500009536743,29.2708339691162,642.304504394531,21,-3,24,4.25,6.13333320617676,15.6000003814697,-0.0666666626930237,766,80,44,20.0334281921387,234,146,195,195,0.0805376395583153,1.10690307617188,5.97100687026978,8.81339550018311,13.8850011825562,14.5682687759399,7.74851989746094,98.6933135986328,1.87520217895508,41.8512649536133,5.57937669754028,63.6421661376953,22.4728317260742,9785.6669921875,1.03489995002747,36,"38.7 - 41.7 mg/kg"
6150,4951.1976906744,"0","0","1",55.9261,13.5319,7.38749980926514,6.94166660308838,29.1666679382324,639.435546875,20.8999996185303,-2.90000009536743,23.7999992370605,4.25,6.08333301544189,15.5500001907349,-0.0333333425223827,774,81,45,20.028003692627,237,148,196,197,0.076031319797039,1.13663077354431,0,9.62519836425781,11.9600849151611,15.4251670837402,10.8096342086792,88.3258972167969,2.97171783447266,27.7951164245605,5.18013763427734,58.7269897460938,29.3129272460938,9804.75,1.04840004444122,37,"41.7 - 44.8 mg/kg"
6151,4853.31979503843,"0","0","1",55.6528,13.2244,8.33333301544189,6.51666688919067,27.7304954528809,649.5849609375,21.6000003814697,-1.89999997615814,23.5,8.96666717529297,3.11666679382324,16.6000003814697,0.816666662693024,579,63,29,21.3329772949219,178,105,157,130,0.0795425698161125,1.43934047222137,NA,NA,13.8788080215454,NA,6.69753217697144,NA,NA,NA,NA,71.0345153808594,15.0866775512695,9912.9169921875,0.729300022125244,33,"31.1 - 33.5 mg/kg"
6153,5239.92809369968,"0","0","1",62.6425,17.7422,3.25416660308838,7.97499990463257,26.4950160980225,803.496520996094,19.5,-10.6000003814697,30.1000003814697,8.71666622161865,-2.66666674613953,13.6333332061768,-6.23333358764648,720,80,37,25.9014511108398,232,128,205,149,0.07150749117136,1.16272616386414,10.9638061523438,13.2045879364014,5.46844959259033,21.6254501342773,12.1658630371094,175.875122070312,3.85798048973083,32.5826301574707,4.78488159179688,78.9901733398438,15.541374206543,9029.8330078125,1.14690005779266,28,"21.6 - 23.2 mg/kg"
6154,5155.74347338343,"0","0","1",62.6422,17.7406,3.19166660308838,7.94999980926514,26.411958694458,801.920532226562,19.5,-10.6000003814697,30.1000003814697,8.61666679382324,-2.70000004768372,13.5500001907349,-6.30000019073486,729,82,38,25.9396686553955,236,130,208,152,0.07150749117136,1.16272616386414,10.9638061523438,13.2045879364014,5.46844959259033,21.6254501342773,12.1658630371094,175.875122070312,3.85798048973083,32.5826301574707,4.78488159179688,78.9901733398438,15.541374206543,9028.75,1.14999997615814,28,"21.6 - 23.2 mg/kg"
6163,4708.62884659814,"0","0","1",62.6425,17.7356,3.19166660308838,7.94999980926514,26.411958694458,801.920532226562,19.5,-10.6000003814697,30.1000003814697,8.61666679382324,-2.70000004768372,13.5500001907349,-6.30000019073486,729,82,38,25.9396686553955,236,130,208,152,0.07150749117136,1.16002249717712,10.9638061523438,13.2045879364014,5.46844959259033,21.6254501342773,13.4021501541138,175.875122070312,3.85798048973083,32.5826301574707,4.78488159179688,78.9901733398438,15.541374206543,9028.75,1.14999997615814,28,"21.6 - 23.2 mg/kg"
6166,4908.10072990873,"0","0","1",62.6425,17.7372,3.19166660308838,7.94999980926514,26.411958694458,801.920532226562,19.5,-10.6000003814697,30.1000003814697,8.61666679382324,-2.70000004768372,13.5500001907349,-6.30000019073486,729,82,38,25.9396686553955,236,130,208,152,0.07150749117136,1.16002249717712,10.9638061523438,13.2045879364014,5.46844959259033,21.6254501342773,12.1658630371094,175.875122070312,3.85798048973083,32.5826301574707,4.78488159179688,78.9901733398438,15.541374206543,9028.75,1.14999997615814,28,"21.6 - 23.2 mg/kg"
6169,4599.22042753741,"0","0","1",62.8714,18.3447,3.49166655540466,7.5,25.9515571594238,764.602783203125,19.2999992370605,-9.60000038146973,28.8999996185303,3.84999990463257,1.83333325386047,13.5333337783813,-5.25,737,91,37,28.6880264282227,251,127,200,159,0.0762930065393448,1.17158985137939,4.85988616943359,11.0989017486572,7.87157821655273,24.0417976379395,21.2849884033203,165.351165771484,3.57973527908325,28.2671966552734,4.47775030136108,71.9090881347656,20.2193298339844,9029.75,1.15910005569458,37,"41.7 - 44.8 mg/kg"
6172,4322.13439569407,"0","0","1",62.8717,18.3436,3.49166655540466,7.5,25.9515571594238,764.602783203125,19.2999992370605,-9.60000038146973,28.8999996185303,3.84999990463257,1.83333325386047,13.5333337783813,-5.25,737,91,37,28.6880264282227,251,127,200,159,0.0762930065393448,1.17158985137939,4.85988616943359,11.0989017486572,7.87157821655273,24.0417976379395,21.2849884033203,165.351165771484,3.57973527908325,28.2671966552734,4.47775030136108,71.9090881347656,20.2193298339844,9029.75,1.15910005569458,37,"41.7 - 44.8 mg/kg"
6173,4616.30049785968,"0","0","1",62.8717,18.3419,3.49166655540466,7.5,25.9515571594238,764.602783203125,19.2999992370605,-9.60000038146973,28.8999996185303,3.84999990463257,1.83333325386047,13.5333337783813,-5.25,737,91,37,28.6880264282227,251,127,200,159,0.0762930065393448,1.17158985137939,4.85988616943359,11.0989017486572,7.87157821655273,24.0417976379395,21.2849884033203,165.351165771484,3.57973527908325,28.2671966552734,4.47775030136108,71.9090881347656,20.2193298339844,9029.75,1.15910005569458,37,"41.7 - 44.8 mg/kg"
6174,4395.14249708989,"0","0","1",62.8719,18.3422,3.49166655540466,7.5,25.9515571594238,764.602783203125,19.2999992370605,-9.60000038146973,28.8999996185303,3.84999990463257,1.83333325386047,13.5333337783813,-5.25,737,91,37,28.6880264282227,251,127,200,159,0.0762930065393448,1.17158985137939,4.85988616943359,11.0989017486572,7.87157821655273,24.0417976379395,21.2849884033203,165.351165771484,3.57973527908325,28.2671966552734,4.47775030136108,71.9090881347656,20.2193298339844,9029.75,1.15910005569458,37,"41.7 - 44.8 mg/kg"
6177,5541.13315960952,"0","0","1",62.6322,17.69,3.27083325386047,8.10833358764648,26.5846996307373,812.771545410156,19.7000007629395,-10.8000001907349,30.5,8.80000019073486,-2.68333339691162,13.7333335876465,-6.38333320617676,693,79,35,26.4900798797607,225,121,201,143,0.0716190561652184,1.13977372646332,0,13.5395765304565,4.66387796401978,24.4942245483398,8.62162685394287,199.179992675781,1.76178228855133,24.6400661468506,4.29470205307007,80.6589431762695,14.6771774291992,9059.3330078125,1.09720003604889,27,"20.1 - 21.6 mg/kg"
6180,5181.99972993226,"0","0","0",62.6322,17.6906,3.27083325386047,8.10833358764648,26.5846996307373,812.771545410156,19.7000007629395,-10.8000001907349,30.5,8.80000019073486,-2.68333339691162,13.7333335876465,-6.38333320617676,693,79,35,26.4900798797607,225,121,201,143,0.0716190561652184,1.13977372646332,0,13.5395765304565,4.66387796401978,24.4942245483398,8.62162685394287,199.179992675781,1.76178228855133,24.6400661468506,4.29470205307007,80.6589431762695,14.6771774291992,9059.3330078125,1.09720003604889,27,"20.1 - 21.6 mg/kg"
6184,3764.99034975696,"0","0","1",62.8892,18.4522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.48660802841187,NA,NA,NA,NA,NA,NA,72.6592178344727,19.8541717529297,NA,NA,37,"41.7 - 44.8 mg/kg"
6188,4290.55269740787,"0","0","1",55.7683,14.1386,7.42916679382324,6.94166660308838,29.6652431488037,617.971252441406,21,-2.40000009536743,23.3999996185303,8.10000038146973,2.41666674613953,15.4000005722046,0.383333325386047,692,71,39,19.0550880432129,209,133,178,170,0.0632492005825043,1.23864185810089,0,15.5108661651611,1.25124680995941,17.4200038909912,13.8880729675293,113.173950195312,2.26923084259033,32.8505744934082,4.78140878677368,91.4861221313477,7.26263427734375,9924.8330078125,0.927799999713898,40,"51.9 - 55.8 mg/kg"
